pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
창삼 공영주차장(구),종로구 창신동 23-346,3215846,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,21,유료,200.0,5.0,200.0,5.0,,,37.5762900611486,127.01253540447,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:36,창신,6호선,444,Y,4,30,30,64,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
낙산 공영주차장(구),종로구 창신동 23-343,3215848,NW,노외 주차장,3,시간제 + 거주자 주차장,02-6048-1234,0000,2400,0000,2400,0000,2400,50,유료,200.0,5.0,200.0,5.0,,,37.57738318162,127.01221000568,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:37,창신,6호선,368,Y,4,26,30,60,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
창일 공영주차장(구),종로구 창신동 82-0,3215850,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,85,유료,300.0,5.0,300.0,5.0,,,37.574875925829,127.015056758768,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:38,동묘앞,6호선,294,Y,6,18,30,54,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동묘 공영주차장(구),종로구 숭인동 227-8,3215852,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,23,유료,500.0,5.0,500.0,5.0,,,37.573305393243,127.018877747671,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:38,동묘앞,6호선,306,Y,10,30,30,70,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서호2(구),송파구 잠실동 47-0*,3218399,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,18,유료,500.0,5.0,500.0,5.0,,,37.507704547907,127.100563730672,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:39,석촌,8호선,602,N,10,30,24,64,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
21-37(구),송파구 잠실동 348-0,3235715,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,13,무료,,,,,,,37.502247589137,127.086109123399,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:40,삼전,9호선(연장),324,Y,0,30,30,60,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서호1(구),송파구 잠실동 42-0,3238629,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,15,유료,500.0,5.0,500.0,5.0,,,37.5103437010218,127.099795102198,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:41,잠실(송파구청),8호선,628,N,10,30,22,62,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
천마(건축물식)(구),송파구 마천동 1-5,3239010,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,141,유료,50.0,5.0,50.0,5.0,,60000.0,37.5027392493181,127.144473497157,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:42,개롱,5호선,997,N,1,14,0,15,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
이화 공영주차장(구),종로구 이화동 13-2,3245950,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,100,유료,500.0,5.0,500.0,5.0,,,37.5765337739673,127.005564151954,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:43,동대문,4호선,704,N,10,15,18,43,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
역삼문화공원제1호공영주차장(구),강남구 역삼동 635-1,3246348,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,247,유료,300.0,5.0,300.0,5.0,,180000.0,37.5009606011893,127.029980216158,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:44,강남,신분당선,487,Y,6,11,30,47,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
창동 쌍리단길 상점가 공영주차장(구),도봉구 창동 657-125,3246381,NW,노외 주차장,1,시간제 주차장,029015100,0000,0000,0000,0000,0000,0000,6,유료,100.0,5.0,,,,,37.6475682622114,127.035927696414,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:44,쌍문,4호선,159,Y,2,30,30,62,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
숭인 공영주차장(구),종로구 숭인동 57-18,3246543,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,119,유료,300.0,5.0,300.0,5.0,,,37.5772741391384,127.016791450252,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:45,창신,6호선,299,Y,6,15,30,51,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서울암사동유적 주차장(구),강동구 암사동 139-2,3246676,NW,노외 주차장,1,시간제 주차장,,0900,1800,0900,1800,0900,1800,108,유료,1000.0,540.0,1000.0,540.0,,,37.561270236355,127.130862435978,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:46,암사역사공원,8호선,725,N,25,15,16,56,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
독산2동마을공원 공영주차장(구),금천구 독산동 1056-5,3246749,NW,노외 주차장,1,시간제 주차장,02-809-8573,0000,2400,0000,2400,0000,2400,103,유료,65.0,5.0,65.0,5.0,,50000.0,37.4638049905803,126.899309604946,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:47,독산,경부선,941,N,1,15,4,20,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중곡1동 공영주차장(시),광진구 중곡동 230-12,3246959,NW,노외 주차장,1,시간제 주차장,02-3405-4530,0000,2400,0000,2400,0000,2400,130,유료,200.0,5.0,200.0,5.0,,144000.0,37.5645259,127.0807859,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),83.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,144000,,200.0,5.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:16:47,중곡,7호선,348,Y,4,14,30,48,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
삼전근린공원 공영주차장(구),송파구 삼전동 62-1,3247008,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,166,유료,150.0,5.0,150.0,5.0,,140000.0,37.5022525970934,127.092706408302,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:48,석촌고분,9호선(연장),383,Y,3,13,30,46,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
마장축산물시장 북문(평면) 임시공영주차장(구),성동구 마장동 437-0,3247089,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,67,유료,250.0,5.0,,,,30000.0,37.5711165159514,127.041446877855,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:49,용두(동대문구청),2호선,438,Y,5,22,30,57,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
고척근린시장 공영주차장(구),구로구 고척동 253-175,3247097,NW,노외 주차장,1,시간제 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,20,유료,100.0,5.0,100.0,5.0,,60000.0,37.5018071480055,126.849951833117,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:49,오류동,경인선,905,N,2,30,6,38,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구로미래도서관 공영주차장(구),구로구 구로동 1-4,3247098,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,52,유료,150.0,30.0,150.0,5.0,,140000.0,37.5073085104332,126.891739287094,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:50,신도림,2호선,193,Y,3,25,30,58,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구로2동 소공원 공영주차장(구),구로구 구로동 454-1,3247099,NW,노외 주차장,1,시간제 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,104,유료,150.0,5.0,150.0,5.0,,,37.4975521242952,126.88392624754,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:51,구로,경부선,634,N,3,15,22,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
남현소공원 공영주차장(구),관악구 남현동 1063-1,3247143,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2600,0000,2400,0000,2400,0000,2400,97,유료,400.0,5.0,400.0,5.0,,,37.4756934610787,126.979277387828,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:52,사당,2호선,221,Y,8,16,30,54,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
삼선동 공영주차장(구),성북구 삼선동1가 278-5,3247175,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,133,유료,150.0,5.0,150.0,5.0,,84000.0,37.5847190222399,127.007389037258,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:53,한성대입구(삼선교),4호선,428,Y,3,14,30,47,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
석관동 공영주차장(구),성북구 석관동 332-165,3247176,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,77,유료,150.0,5.0,150.0,5.0,,90000.0,37.6069814304096,127.060069668707,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:54,돌곶이,6호선,509,N,3,20,29,52,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성북동길 공영주차장(구),성북구 성북동 237-3,3247178,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,26,유료,150.0,5.0,150.0,5.0,,,37.5948353471956,126.993877492589,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:55,한성대입구(삼선교),4호선,1298,N,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성북동길(임시) 공영주차장(구),성북구 성북동 256-2,3247179,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,11,유료,150.0,5.0,150.0,5.0,,120000.0,37.5948260951843,126.99444773458,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:55,한성대입구(삼선교),4호선,1256,N,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
노량진역공영주차장(구),동작구 노량진동 60-12,3247186,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,13,유료,100.0,5.0,100.0,5.0,,,37.5138166923778,126.941261398324,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:56,노량진,9호선,39,Y,2,30,30,62,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
봉수대공원 공영주차장(구),중랑구 상봉동 12-2,3247187,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,31,유료,100.0,5.0,100.0,5.0,,,37.6066342613069,127.091521866104,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:57,망우,중앙선,788,N,2,30,13,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
망우3동공영주차장(구),중랑구 망우동 529-2,3247188,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,55,유료,100.0,5.0,100.0,5.0,,,37.591880373,127.094926805399,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:58,면목,7호선,750,N,2,25,15,42,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
망우역사문화공원 제1공영주차장(구),중랑구 망우동 57-1,3247189,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,28,유료,50.0,5.0,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:59,,,,,1,30,0,31,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
망우역사문화공원 제2공영주차장(구),중랑구 망우동 52-2,3247191,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,37,유료,50.0,5.0,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:17:00,,,,,1,28,0,29,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
망우역사문화공원 제3공영주차장(구),중랑구 망우동 94-1,3247192,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,56,유료,50.0,5.0,50.0,5.0,,,37.5997075715459,127.111398720762,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:17:01,양원,중앙선,825,N,1,24,10,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
